Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Profit,Payment_Method
ORD00955,2024-08-05,C0269,P032,S001,1,0,200,0.0,200.0,105.0,UPI
ORD00956,2026-09-04,C0006,P012,S006,2,0,360,0.0,360.0,200.0,Debit Card
ORD00957,2026-09-23,C0372,P061,S008,1,10,350,35.0,315.0,115.0,Credit Card
ORD00958,2026-03-19,C0287,P053,S002,3,0,360,0.0,360.0,150.0,UPI
ORD00959,2024-02-02,C0327,P035,S006,2,0,600,0.0,600.0,300.0,UPI
ORD00960,2024-10-24,C0305,P037,S005,1,5,650,32.5,617.5,117.5,Debit Card
ORD00961,2025-09-08,C0231,P034,S001,3,0,750,0.0,750.0,390.0,Credit Card
ORD00962,2024-11-08,C0243,P015,S002,1,5,350,17.5,332.5,152.5,UPI
ORD00963,2025-05-11,C0327,P038,S006,1,5,300,15.0,285.0,65.0,Cash
ORD00964,2024-01-17,C0028,P007,S001,1,10,450,45.0,405.0,185.0,Credit Card
ORD00965,2026-10-12,C0253,P042,S002,2,5,180,9.0,171.0,61.0,UPI
ORD00966,2026-09-22,C0190,P042,S006,2,10,180,18.0,162.0,52.0,Wallet
ORD00967,2026-09-26,C0376,P087,S002,1,0,700,0.0,700.0,300.0,UPI
ORD00968,2024-05-10,C0388,P055,S002,1,5,90,4.5,85.5,35.5,Cash
ORD00969,2025-12-11,C0188,P024,S006,1,0,180,0.0,180.0,95.0,Debit Card
ORD00970,2026-06-16,C0198,P038,S001,1,0,300,0.0,300.0,80.0,Wallet
ORD00971,2026-08-17,C0060,P036,S003,1,0,200,0.0,200.0,110.0,Debit Card
ORD00972,2026-01-07,C0109,P094,S004,3,10,1050,105.0,945.0,435.0,Cash
ORD00973,2025-08-01,C0305,P057,S005,2,0,280,0.0,280.0,120.0,Credit Card
ORD00974,2024-11-16,C0073,P016,S003,1,0,650,0.0,650.0,290.0,Wallet
ORD00975,2025-03-04,C0327,P027,S006,2,20,900,180.0,720.0,240.0,UPI
ORD00976,2024-12-04,C0039,P026,S003,1,0,160,0.0,160.0,85.0,Credit Card
ORD00977,2024-09-04,C0205,P057,S004,2,5,280,14.0,266.0,106.0,Wallet
ORD00978,2024-04-05,C0018,P066,S003,3,5,900,45.0,855.0,315.0,Cash
ORD00979,2026-11-21,C0383,P074,S008,1,0,850,0.0,850.0,250.0,Wallet
ORD00980,2024-08-15,C0091,P064,S006,5,10,400,40.0,360.0,185.0,Credit Card
ORD00981,2024-07-27,C0253,P081,S002,3,0,600,0.0,600.0,240.0,UPI
ORD00982,2025-02-24,C0372,P058,S008,4,0,160,0.0,160.0,72.0,UPI
ORD00983,2026-11-02,C0028,P041,S001,3,0,90,0.0,90.0,30.0,UPI
ORD00984,2024-09-08,C0313,P067,S006,3,0,1350,0.0,1350.0,510.0,Credit Card
ORD00985,2025-05-17,C0170,P061,S008,3,5,1050,52.5,997.5,397.5,UPI
ORD00986,2025-06-28,C0384,P021,S003,1,10,1000,100.0,900.0,300.0,UPI
ORD00987,2024-11-06,C0073,P055,S003,2,10,180,18.0,162.0,62.0,UPI
ORD00988,2026-04-18,C0237,P042,S006,3,20,270,54.0,216.0,51.0,Credit Card
ORD00989,2024-03-01,C0035,P059,S001,1,10,100,10.0,90.0,35.0,Debit Card
ORD00990,2024-05-22,C0244,P046,S005,1,0,400,0.0,400.0,140.0,Wallet
ORD00991,2024-05-05,C0031,P017,S003,1,0,250,0.0,250.0,120.0,Wallet
ORD00992,2024-04-28,C0240,P022,S004,5,20,7500,1500.0,6000.0,1250.0,Debit Card
ORD00993,2025-08-28,C0182,P076,S005,1,15,250,37.5,212.5,92.5,Debit Card
ORD00994,2025-10-04,C0203,P074,S005,1,0,850,0.0,850.0,250.0,Credit Card
ORD00995,2026-04-07,C0129,P085,S008,1,0,1200,0.0,1200.0,500.0,Credit Card
ORD00996,2026-06-24,C0264,P061,S002,2,15,700,105.0,595.0,195.0,Debit Card
ORD00997,2025-02-08,C0066,P042,S007,3,0,270,0.0,270.0,105.0,Credit Card
ORD00998,2024-09-15,C0176,P039,S001,2,5,360,18.0,342.0,62.0,UPI
ORD00999,2025-10-01,C0325,P038,S006,3,0,900,0.0,900.0,240.0,UPI
ORD01000,2025-06-13,C0331,P068,S003,1,10,250,25.0,225.0,85.0,Debit Card
ORD01001,2024-08-14,C0347,P090,S007,2,10,600,60.0,540.0,240.0,UPI
ORD01002,2024-09-10,C0313,P045,S006,1,10,350,35.0,315.0,95.0,UPI
ORD01003,2024-01-11,C0241,P025,S008,2,20,440,88.0,352.0,132.0,Cash
ORD01004,2026-12-28,C0366,P093,S004,1,0,450,0.0,450.0,200.0,Debit Card
ORD01005,2024-10-13,C0382,P071,S006,2,0,360,0.0,360.0,160.0,UPI
ORD01006,2026-01-09,C0323,P049,S007,2,0,60,0.0,60.0,30.0,Credit Card
ORD01007,2024-07-07,C0001,P048,S005,1,15,450,67.5,382.5,82.5,Credit Card
ORD01008,2026-01-26,C0377,P038,S008,2,0,600,0.0,600.0,160.0,Credit Card
ORD01009,2025-06-24,C0146,P070,S005,2,5,600,30.0,570.0,230.0,Wallet
ORD01010,2026-09-29,C0386,P053,S006,2,0,240,0.0,240.0,100.0,UPI
ORD01011,2026-09-19,C0289,P044,S006,2,0,240,0.0,240.0,100.0,Debit Card
ORD01012,2024-08-29,C0314,P075,S006,2,5,600,30.0,570.0,230.0,UPI
ORD01013,2026-01-26,C0200,P017,S003,4,0,1000,0.0,1000.0,480.0,Cash
ORD01014,2026-01-26,C0385,P017,S001,2,0,500,0.0,500.0,240.0,UPI
ORD01015,2026-02-05,C0028,P039,S001,1,5,180,9.0,171.0,31.0,Debit Card
ORD01016,2026-05-13,C0199,P020,S004,1,15,750,112.5,637.5,217.5,Cash
ORD01017,2026-09-28,C0388,P031,S002,1,5,120,6.0,114.0,64.0,UPI
ORD01018,2026-09-12,C0022,P006,S003,2,5,1300,65.0,1235.0,535.0,Wallet
ORD01019,2026-08-31,C0375,P063,S007,3,10,360,36.0,324.0,114.0,UPI
ORD01020,2026-08-01,C0199,P021,S004,3,10,3000,300.0,2700.0,900.0,UPI
ORD01021,2024-07-01,C0375,P068,S007,3,10,750,75.0,675.0,255.0,Credit Card
ORD01022,2026-03-20,C0385,P033,S001,1,0,280,0.0,280.0,140.0,Debit Card
ORD01023,2025-07-22,C0172,P047,S002,2,15,500,75.0,425.0,125.0,Debit Card
ORD01024,2025-09-24,C0192,P054,S002,2,0,220,0.0,220.0,90.0,Credit Card
ORD01025,2024-04-18,C0047,P033,S004,4,5,1120,56.0,1064.0,504.0,Debit Card
ORD01026,2024-02-08,C0033,P048,S004,1,15,450,67.5,382.5,82.5,UPI
ORD01027,2025-02-25,C0099,P010,S006,1,10,250,25.0,225.0,115.0,Cash
ORD01028,2026-12-28,C0293,P044,S007,1,0,120,0.0,120.0,50.0,Cash
ORD01029,2026-06-14,C0037,P007,S002,1,0,450,0.0,450.0,230.0,Credit Card
ORD01030,2024-07-05,C0124,P044,S005,1,0,120,0.0,120.0,50.0,UPI
ORD01031,2025-06-07,C0147,P018,S003,3,0,3600,0.0,3600.0,1500.0,Wallet
ORD01032,2024-04-30,C0007,P053,S002,2,0,240,0.0,240.0,100.0,UPI
ORD01033,2026-03-09,C0279,P007,S002,1,0,450,0.0,450.0,230.0,Cash
ORD01034,2024-09-04,C0256,P036,S006,1,0,200,0.0,200.0,110.0,Credit Card
ORD01035,2026-11-07,C0287,P029,S002,1,0,650,0.0,650.0,270.0,UPI
ORD01036,2026-04-13,C0300,P048,S004,1,0,450,0.0,450.0,150.0,Debit Card
ORD01037,2024-02-08,C0294,P092,S002,1,20,1800,360.0,1440.0,340.0,Debit Card
ORD01038,2024-09-14,C0031,P028,S003,1,0,350,0.0,350.0,170.0,UPI
ORD01039,2025-02-20,C0230,P060,S002,3,0,210,0.0,210.0,90.0,Credit Card
ORD01040,2025-05-17,C0055,P015,S002,2,0,700,0.0,700.0,340.0,Wallet
ORD01041,2024-01-03,C0109,P039,S004,3,20,540,108.0,432.0,12.0,Debit Card
ORD01042,2024-12-01,C0254,P060,S005,1,0,70,0.0,70.0,30.0,Debit Card
ORD01043,2025-03-11,C0198,P093,S001,2,5,900,45.0,855.0,355.0,UPI
ORD01044,2024-05-23,C0166,P064,S001,1,0,80,0.0,80.0,45.0,UPI
ORD01045,2025-07-26,C0161,P013,S003,3,0,1500,0.0,1500.0,660.0,Credit Card
ORD01046,2025-12-02,C0136,P066,S007,5,10,1500,150.0,1350.0,450.0,UPI
ORD01047,2025-10-20,C0172,P051,S002,2,5,320,16.0,304.0,114.0,UPI
ORD01048,2024-01-05,C0334,P059,S005,2,0,200,0.0,200.0,90.0,UPI
ORD01049,2026-09-28,C0054,P018,S002,3,5,3600,180.0,3420.0,1320.0,Debit Card
ORD01050,2024-06-07,C0095,P049,S007,2,15,60,9.0,51.0,21.0,Cash
ORD01051,2024-09-09,C0022,P040,S003,1,10,55,5.5,49.5,7.5,Cash
ORD01052,2024-12-28,C0076,P044,S005,3,20,360,72.0,288.0,78.0,UPI
ORD01053,2025-01-30,C0131,P037,S008,1,0,650,0.0,650.0,150.0,UPI
ORD01054,2026-01-02,C0288,P027,S001,1,10,450,45.0,405.0,165.0,Debit Card
ORD01055,2025-03-28,C0307,P064,S008,1,5,80,4.0,76.0,41.0,UPI
ORD01056,2025-03-04,C0161,P025,S003,1,20,220,44.0,176.0,66.0,Debit Card
ORD01057,2025-07-22,C0389,P013,S006,2,5,1000,50.0,950.0,390.0,Credit Card
ORD01058,2024-10-17,C0177,P055,S001,2,0,180,0.0,180.0,80.0,Wallet
ORD01059,2026-12-07,C0091,P076,S006,1,10,250,25.0,225.0,105.0,UPI
ORD01060,2026-12-27,C0246,P089,S007,2,15,1600,240.0,1360.0,460.0,UPI
ORD01061,2024-04-16,C0292,P038,S003,3,0,900,0.0,900.0,240.0,Cash
ORD01062,2024-09-06,C0276,P040,S008,2,5,110,5.5,104.5,20.5,UPI
ORD01063,2025-04-04,C0397,P063,S008,1,15,120,18.0,102.0,32.0,Credit Card
ORD01064,2026-03-13,C0162,P031,S005,1,0,120,0.0,120.0,70.0,Credit Card
ORD01065,2025-04-07,C0036,P006,S001,5,0,3250,0.0,3250.0,1500.0,UPI
ORD01066,2024-12-02,C0172,P027,S002,1,5,450,22.5,427.5,187.5,UPI
ORD01067,2024-02-19,C0170,P043,S008,2,5,560,28.0,532.0,192.0,UPI
ORD01068,2024-08-08,C0223,P035,S008,2,20,600,120.0,480.0,180.0,Cash
ORD01069,2026-11-30,C0141,P070,S005,4,10,1200,120.0,1080.0,400.0,Credit Card
ORD01070,2026-07-03,C0339,P068,S002,2,0,500,0.0,500.0,220.0,UPI
ORD01071,2025-10-03,C0126,P007,S006,2,10,900,90.0,810.0,370.0,UPI
ORD01072,2024-04-22,C0173,P062,S008,1,5,280,14.0,266.0,106.0,UPI
ORD01073,2024-04-16,C0382,P053,S006,1,0,120,0.0,120.0,50.0,UPI
ORD01074,2025-04-22,C0365,P068,S006,3,10,750,75.0,675.0,255.0,Debit Card
ORD01075,2026-08-08,C0128,P047,S007,3,15,750,112.5,637.5,187.5,Credit Card
ORD01076,2024-02-23,C0038,P027,S004,2,0,900,0.0,900.0,420.0,UPI
ORD01077,2024-05-18,C0372,P014,S008,2,10,1400,140.0,1260.0,500.0,Wallet
ORD01078,2026-11-08,C0086,P023,S003,1,10,220,22.0,198.0,98.0,Credit Card
ORD01079,2024-03-31,C0363,P032,S007,1,0,200,0.0,200.0,105.0,Credit Card
ORD01080,2026-01-02,C0076,P093,S005,1,15,450,67.5,382.5,132.5,Debit Card
ORD01081,2025-09-24,C0183,P020,S001,2,0,1500,0.0,1500.0,660.0,Wallet
ORD01082,2024-12-04,C0286,P048,S001,3,5,1350,67.5,1282.5,382.5,UPI
ORD01083,2025-02-14,C0254,P045,S005,2,0,700,0.0,700.0,260.0,UPI
ORD01084,2026-09-01,C0007,P028,S002,2,20,700,140.0,560.0,200.0,Credit Card
ORD01085,2025-11-18,C0302,P032,S001,1,0,200,0.0,200.0,105.0,Credit Card
ORD01086,2024-03-27,C0142,P066,S002,2,15,600,90.0,510.0,150.0,Debit Card
ORD01087,2026-08-13,C0264,P049,S002,2,0,60,0.0,60.0,30.0,Debit Card
ORD01088,2025-11-09,C0082,P094,S001,1,0,350,0.0,350.0,180.0,Cash
ORD01089,2024-01-21,C0177,P007,S001,1,0,450,0.0,450.0,230.0,UPI
ORD01090,2025-02-02,C0005,P036,S005,2,15,400,60.0,340.0,160.0,UPI
ORD01091,2025-02-11,C0172,P089,S002,1,0,800,0.0,800.0,350.0,Cash
ORD01092,2025-11-26,C0181,P072,S004,1,0,120,0.0,120.0,60.0,UPI
ORD01093,2024-07-26,C0287,P025,S002,1,10,220,22.0,198.0,88.0,UPI
ORD01094,2024-08-15,C0288,P070,S001,1,0,300,0.0,300.0,130.0,Credit Card
ORD01095,2026-02-01,C0108,P045,S005,2,15,700,105.0,595.0,155.0,Wallet
ORD01096,2026-06-07,C0198,P086,S001,3,0,4500,0.0,4500.0,1800.0,UPI
ORD01097,2025-01-23,C0047,P085,S004,1,0,1200,0.0,1200.0,500.0,UPI
ORD01098,2025-05-15,C0061,P059,S005,4,10,400,40.0,360.0,140.0,Credit Card
ORD01099,2025-08-25,C0205,P073,S004,3,0,2700,0.0,2700.0,750.0,UPI
ORD01100,2024-09-15,C0004,P064,S004,3,20,240,48.0,192.0,87.0,Cash
ORD01101,2024-06-15,C0268,P026,S005,3,10,480,48.0,432.0,207.0,Credit Card
ORD01102,2026-03-05,C0062,P015,S001,3,5,1050,52.5,997.5,457.5,Credit Card
ORD01103,2026-08-08,C0246,P045,S007,1,10,350,35.0,315.0,95.0,Credit Card
ORD01104,2026-10-10,C0107,P038,S001,2,5,600,30.0,570.0,130.0,Debit Card
ORD01105,2025-02-28,C0101,P057,S005,1,0,140,0.0,140.0,60.0,Cash
ORD01106,2025-09-18,C0064,P040,S005,1,0,55,0.0,55.0,13.0,UPI
ORD01107,2025-06-05,C0156,P074,S003,2,0,1700,0.0,1700.0,500.0,UPI
ORD01108,2025-12-21,C0391,P038,S006,1,5,300,15.0,285.0,65.0,UPI
ORD01109,2026-06-04,C0081,P040,S002,1,10,55,5.5,49.5,7.5,UPI
ORD01110,2025-01-02,C0014,P044,S004,1,0,120,0.0,120.0,50.0,UPI
ORD01111,2025-08-26,C0277,P092,S007,3,5,5400,270.0,5130.0,1830.0,Debit Card
ORD01112,2025-04-11,C0400,P063,S002,1,0,120,0.0,120.0,50.0,UPI
ORD01113,2025-02-06,C0115,P031,S006,2,0,240,0.0,240.0,140.0,Debit Card
ORD01114,2025-07-16,C0268,P064,S005,1,5,80,4.0,76.0,41.0,UPI
ORD01115,2025-06-18,C0107,P084,S001,1,0,180,0.0,180.0,90.0,Cash
ORD01116,2026-04-07,C0002,P064,S002,4,10,320,32.0,288.0,148.0,Debit Card
ORD01117,2026-11-15,C0275,P001,S002,4,15,4800,720.0,4080.0,1080.0,UPI
ORD01118,2025-03-05,C0360,P070,S007,2,5,600,30.0,570.0,230.0,Debit Card
ORD01119,2026-08-02,C0017,P068,S006,1,0,250,0.0,250.0,110.0,Cash
ORD01120,2026-05-05,C0295,P040,S005,1,0,55,0.0,55.0,13.0,Credit Card
ORD01121,2024-09-19,C0189,P047,S003,1,10,250,25.0,225.0,75.0,Credit Card
ORD01122,2025-12-27,C0033,P060,S004,1,10,70,7.0,63.0,23.0,Credit Card
ORD01123,2025-09-05,C0241,P068,S008,1,0,250,0.0,250.0,110.0,Debit Card
ORD01124,2024-11-10,C0330,P088,S003,5,5,10000,500.0,9500.0,3000.0,Debit Card
ORD01125,2026-03-11,C0098,P087,S003,5,0,3500,0.0,3500.0,1500.0,UPI
ORD01126,2025-01-20,C0159,P041,S002,2,0,60,0.0,60.0,20.0,Wallet
ORD01127,2025-09-15,C0148,P050,S005,1,0,150,0.0,150.0,60.0,Credit Card
ORD01128,2026-09-27,C0197,P008,S003,1,0,600,0.0,600.0,280.0,Wallet
ORD01129,2025-02-25,C0230,P040,S002,1,10,55,5.5,49.5,7.5,UPI
ORD01130,2026-11-11,C0331,P004,S003,3,0,4500,0.0,4500.0,1800.0,UPI
ORD01131,2026-05-06,C0098,P017,S003,2,0,500,0.0,500.0,240.0,Wallet
ORD01132,2024-09-23,C0381,P077,S002,3,0,660,0.0,660.0,360.0,Cash
ORD01133,2024-11-21,C0034,P050,S008,4,5,600,30.0,570.0,210.0,Credit Card
ORD01134,2025-07-18,C0143,P060,S004,1,20,70,14.0,56.0,16.0,Credit Card
ORD01135,2025-05-20,C0202,P062,S008,2,15,560,84.0,476.0,156.0,Cash
ORD01136,2024-03-21,C0106,P043,S007,2,0,560,0.0,560.0,220.0,Cash
ORD01137,2025-09-01,C0022,P038,S003,1,10,300,30.0,270.0,50.0,Cash
ORD01138,2025-01-02,C0143,P042,S004,3,10,270,27.0,243.0,78.0,Credit Card
ORD01139,2025-01-10,C0372,P090,S008,2,0,600,0.0,600.0,300.0,Debit Card
ORD01140,2024-11-19,C0145,P008,S006,2,0,1200,0.0,1200.0,560.0,Wallet
ORD01141,2025-03-20,C0228,P058,S006,4,0,160,0.0,160.0,72.0,Debit Card
ORD01142,2026-01-25,C0303,P013,S007,1,0,500,0.0,500.0,220.0,Debit Card
ORD01143,2026-07-12,C0241,P031,S008,1,0,120,0.0,120.0,70.0,UPI
ORD01144,2026-08-03,C0367,P003,S002,1,10,350,35.0,315.0,135.0,Cash
ORD01145,2024-01-22,C0200,P048,S003,1,10,450,45.0,405.0,105.0,UPI
ORD01146,2026-08-08,C0144,P060,S005,2,0,140,0.0,140.0,60.0,Credit Card
ORD01147,2026-06-15,C0007,P028,S002,1,10,350,35.0,315.0,135.0,Cash
ORD01148,2024-02-06,C0068,P018,S001,2,0,2400,0.0,2400.0,1000.0,UPI
ORD01149,2024-10-02,C0248,P069,S006,2,0,440,0.0,440.0,200.0,UPI
ORD01150,2024-03-11,C0018,P033,S003,3,5,840,42.0,798.0,378.0,Credit Card
ORD01151,2026-12-06,C0112,P012,S007,2,15,360,54.0,306.0,146.0,UPI
ORD01152,2024-04-17,C0198,P036,S001,2,0,400,0.0,400.0,220.0,UPI
ORD01153,2025-05-26,C0365,P027,S006,1,0,450,0.0,450.0,210.0,UPI
ORD01154,2024-01-30,C0014,P045,S004,1,0,350,0.0,350.0,130.0,Debit Card
ORD01155,2024-07-16,C0207,P033,S001,3,10,840,84.0,756.0,336.0,UPI
ORD01156,2026-05-01,C0350,P016,S004,2,10,1300,130.0,1170.0,450.0,UPI
ORD01157,2025-02-28,C0387,P055,S008,4,0,360,0.0,360.0,160.0,Credit Card
ORD01158,2024-08-04,C0057,P028,S005,1,0,350,0.0,350.0,170.0,Credit Card
ORD01159,2026-03-08,C0233,P027,S004,1,0,450,0.0,450.0,210.0,Debit Card
ORD01160,2026-01-25,C0098,P036,S003,1,15,200,30.0,170.0,80.0,Credit Card
ORD01161,2026-10-20,C0379,P065,S006,1,5,140,7.0,133.0,63.0,Wallet
ORD01162,2024-12-17,C0142,P076,S002,1,0,250,0.0,250.0,130.0,Debit Card
ORD01163,2024-09-29,C0018,P038,S003,1,5,300,15.0,285.0,65.0,Cash
ORD01164,2026-09-14,C0006,P027,S006,1,0,450,0.0,450.0,210.0,Wallet
ORD01165,2026-11-12,C0373,P045,S007,1,5,350,17.5,332.5,112.5,Wallet
ORD01166,2024-09-11,C0317,P026,S008,1,10,160,16.0,144.0,69.0,Debit Card
ORD01167,2024-05-02,C0034,P056,S008,1,5,60,3.0,57.0,22.0,UPI
ORD01168,2024-03-18,C0163,P042,S005,1,10,90,9.0,81.0,26.0,Wallet
ORD01169,2025-11-10,C0244,P042,S005,2,10,180,18.0,162.0,52.0,Credit Card
ORD01170,2025-08-13,C0207,P091,S001,3,0,750,0.0,750.0,420.0,Debit Card
ORD01171,2025-02-25,C0219,P039,S007,2,15,360,54.0,306.0,26.0,Debit Card
ORD01172,2025-03-31,C0305,P036,S005,2,0,400,0.0,400.0,220.0,UPI
ORD01173,2024-01-13,C0395,P046,S005,1,5,400,20.0,380.0,120.0,Wallet
ORD01174,2024-10-16,C0159,P004,S002,1,0,1500,0.0,1500.0,600.0,Credit Card
ORD01175,2025-02-22,C0134,P065,S005,1,0,140,0.0,140.0,70.0,Debit Card
ORD01176,2025-02-08,C0147,P031,S003,1,0,120,0.0,120.0,70.0,UPI
ORD01177,2026-07-07,C0318,P028,S005,4,0,1400,0.0,1400.0,680.0,Cash
ORD01178,2026-01-06,C0056,P041,S006,1,0,30,0.0,30.0,10.0,Credit Card
ORD01179,2026-06-06,C0380,P042,S008,3,10,270,27.0,243.0,78.0,Debit Card
ORD01180,2026-02-20,C0215,P012,S006,1,0,180,0.0,180.0,100.0,Wallet
ORD01181,2024-11-08,C0106,P033,S007,1,0,280,0.0,280.0,140.0,UPI
ORD01182,2026-09-11,C0180,P033,S008,1,0,280,0.0,280.0,140.0,Credit Card
ORD01183,2025-01-23,C0135,P024,S001,1,15,180,27.0,153.0,68.0,Debit Card
ORD01184,2026-04-08,C0136,P046,S007,4,15,1600,240.0,1360.0,320.0,Wallet
ORD01185,2026-09-29,C0299,P041,S005,1,20,30,6.0,24.0,4.0,UPI
ORD01186,2024-09-11,C0374,P079,S003,1,5,500,25.0,475.0,195.0,UPI
ORD01187,2025-06-06,C0184,P046,S008,3,10,1200,120.0,1080.0,300.0,UPI
ORD01188,2026-01-24,C0053,P064,S002,2,10,160,16.0,144.0,74.0,Wallet
ORD01189,2025-05-11,C0260,P064,S006,2,15,160,24.0,136.0,66.0,UPI
ORD01190,2024-02-27,C0147,P068,S003,2,5,500,25.0,475.0,195.0,UPI
ORD01191,2024-10-28,C0396,P045,S002,2,20,700,140.0,560.0,120.0,Cash
ORD01192,2024-07-08,C0386,P001,S006,2,15,2400,360.0,2040.0,540.0,UPI
ORD01193,2024-06-13,C0066,P059,S007,2,0,200,0.0,200.0,90.0,Credit Card
ORD01194,2025-06-01,C0140,P061,S006,2,5,700,35.0,665.0,265.0,Credit Card
ORD01195,2025-09-22,C0084,P078,S006,2,10,700,70.0,630.0,270.0,Wallet
ORD01196,2024-08-11,C0023,P082,S008,2,10,560,56.0,504.0,204.0,UPI
ORD01197,2025-03-05,C0190,P015,S006,4,0,1400,0.0,1400.0,680.0,UPI
ORD01198,2026-10-09,C0296,P095,S003,3,0,1800,0.0,1800.0,840.0,Credit Card
ORD01199,2026-06-01,C0330,P033,S003,1,0,280,0.0,280.0,140.0,Debit Card
ORD01200,2025-01-07,C0027,P027,S004,2,0,900,0.0,900.0,420.0,Credit Card
ORD01201,2025-02-15,C0168,P025,S008,1,0,220,0.0,220.0,110.0,Debit Card
ORD01202,2026-04-17,C0155,P036,S002,1,15,200,30.0,170.0,80.0,UPI
ORD01203,2024-06-12,C0170,P053,S008,1,0,120,0.0,120.0,50.0,UPI
ORD01204,2025-04-25,C0254,P037,S005,2,10,1300,130.0,1170.0,170.0,UPI
ORD01205,2024-01-15,C0133,P002,S008,2,10,1800,180.0,1620.0,580.0,UPI
ORD01206,2024-01-15,C0177,P030,S001,1,5,180,9.0,171.0,91.0,Wallet
ORD01207,2026-09-22,C0187,P036,S007,2,0,400,0.0,400.0,220.0,Credit Card
ORD01208,2025-12-03,C0217,P047,S002,3,15,750,112.5,637.5,187.5,Debit Card
ORD01209,2024-04-27,C0187,P046,S007,5,15,2000,300.0,1700.0,400.0,Cash
ORD01210,2026-04-02,C0279,P001,S002,2,15,2400,360.0,2040.0,540.0,UPI
ORD01211,2026-12-22,C0233,P049,S004,2,10,60,6.0,54.0,24.0,UPI
ORD01212,2026-08-31,C0311,P059,S003,2,10,200,20.0,180.0,70.0,UPI
ORD01213,2025-11-16,C0025,P051,S005,3,20,480,96.0,384.0,99.0,Debit Card
ORD01214,2025-04-23,C0298,P049,S002,2,0,60,0.0,60.0,30.0,Credit Card
ORD01215,2026-05-26,C0145,P008,S006,4,15,2400,360.0,2040.0,760.0,Credit Card
ORD01216,2024-07-24,C0365,P060,S006,2,0,140,0.0,140.0,60.0,UPI
ORD01217,2026-12-01,C0244,P022,S005,3,10,4500,450.0,4050.0,1200.0,UPI
ORD01218,2024-06-27,C0095,P047,S007,1,10,250,25.0,225.0,75.0,Credit Card
ORD01219,2024-12-10,C0192,P073,S002,4,5,3600,180.0,3420.0,820.0,Credit Card
ORD01220,2024-12-15,C0332,P030,S005,2,0,360,0.0,360.0,200.0,Credit Card
ORD01221,2024-11-24,C0394,P062,S006,1,0,280,0.0,280.0,120.0,UPI
ORD01222,2026-09-02,C0119,P072,S004,4,10,480,48.0,432.0,192.0,Debit Card
ORD01223,2026-12-28,C0350,P092,S004,1,0,1800,0.0,1800.0,700.0,Credit Card
ORD01224,2024-05-12,C0136,P092,S007,2,0,3600,0.0,3600.0,1400.0,Debit Card
ORD01225,2026-02-20,C0267,P066,S006,2,10,600,60.0,540.0,180.0,Wallet
ORD01226,2025-04-22,C0392,P041,S003,1,0,30,0.0,30.0,10.0,UPI
ORD01227,2025-01-20,C0283,P009,S006,2,0,1600,0.0,1600.0,700.0,UPI
ORD01228,2026-02-17,C0207,P073,S001,2,0,1800,0.0,1800.0,500.0,UPI
ORD01229,2026-03-05,C0333,P044,S006,5,0,600,0.0,600.0,250.0,UPI
ORD01230,2024-09-15,C0141,P059,S005,2,5,200,10.0,190.0,80.0,UPI
ORD01231,2026-08-01,C0018,P043,S003,1,10,280,28.0,252.0,82.0,UPI
ORD01232,2026-07-22,C0392,P032,S003,1,0,200,0.0,200.0,105.0,Debit Card
ORD01233,2024-03-11,C0105,P074,S002,2,0,1700,0.0,1700.0,500.0,Wallet
ORD01234,2026-09-06,C0367,P020,S002,2,0,1500,0.0,1500.0,660.0,UPI
ORD01235,2024-04-30,C0178,P088,S008,5,0,10000,0.0,10000.0,3500.0,Cash
ORD01236,2025-04-05,C0101,P029,S005,2,0,1300,0.0,1300.0,540.0,Cash
ORD01237,2026-09-25,C0079,P023,S005,2,0,440,0.0,440.0,240.0,Cash
ORD01238,2024-11-22,C0291,P092,S003,2,0,3600,0.0,3600.0,1400.0,Debit Card
ORD01239,2026-03-12,C0364,P088,S003,1,5,2000,100.0,1900.0,600.0,UPI
ORD01240,2025-02-03,C0374,P057,S003,2,5,280,14.0,266.0,106.0,UPI
ORD01241,2024-04-20,C0315,P029,S004,3,10,1950,195.0,1755.0,615.0,Credit Card
ORD01242,2024-10-08,C0189,P021,S003,2,15,2000,300.0,1700.0,500.0,UPI
ORD01243,2025-02-04,C0141,P071,S005,2,0,360,0.0,360.0,160.0,Debit Card
ORD01244,2024-10-29,C0386,P049,S006,5,10,150,15.0,135.0,60.0,UPI
ORD01245,2025-12-29,C0282,P003,S008,1,0,350,0.0,350.0,170.0,Wallet
ORD01246,2026-06-07,C0139,P059,S006,4,5,400,20.0,380.0,160.0,Credit Card
ORD01247,2025-05-08,C0100,P002,S008,1,0,900,0.0,900.0,380.0,Credit Card
ORD01248,2026-02-07,C0073,P016,S003,3,20,1950,390.0,1560.0,480.0,Debit Card
ORD01249,2026-08-07,C0014,P006,S004,3,10,1950,195.0,1755.0,705.0,UPI
ORD01250,2026-01-22,C0074,P055,S004,1,0,90,0.0,90.0,40.0,UPI
ORD01251,2026-11-09,C0099,P059,S006,2,20,200,40.0,160.0,50.0,Credit Card
ORD01252,2024-07-12,C0286,P056,S001,3,0,180,0.0,180.0,75.0,Credit Card
ORD01253,2026-06-07,C0057,P052,S005,1,0,50,0.0,50.0,20.0,UPI
ORD01254,2025-01-13,C0329,P063,S006,1,10,120,12.0,108.0,38.0,UPI
